value,time
-38.14,3660
-38.01,3661
-37.97,3662
-37.38,3663
-36.43,3664
-39.23,3665
-38.63,3666
-39.54,3667
-40.55,3668
-41.23,3669
-40.32,3670
-38.59,3671
-39.11,3672
-40.06,3673
-39.4,3674
-39.23,3675
-38.37,3676
-39.1,3677
-39.57,3678
-39.03,3679
-40.7,3680
-41.68,3681
-44.54,3682
-46.1,3683
-46.03,3684
-47.54,3685
-47.84,3686
-47.0,3687
-47.47,3688
-48.41,3689
-47.89,3690
-48.65,3691
-49.98,3692
-49.25,3693
-50.26,3694
-50.04,3695
-50.62,3696
-51.65,3697
-50.54,3698
-50.04,3699
-50.29,3700
-48.76,3701
-50.89,3702
-51.62,3703
-53.55,3704
-53.3,3705
-55.03,3706
-55.78,3707
-55.87,3708
-55.95,3709
-58.08,3710
-58.83,3711
-59.08,3712
-57.87,3713
-56.34,3714
-54.46,3715
-54.76,3716
-54.46,3717
-52.8,3718
-52.18,3719
-52.19,3720
-52.54,3721
-52.26,3722
-51.59,3723
-53.28,3724
-53.23,3725
-54.63,3726
-54.74,3727
-55.39,3728
-54.03,3729
-51.97,3730
-52.17,3731
-51.87,3732
-52.9,3733
-52.31,3734
-51.34,3735
-51.33,3736
-50.64,3737
-51.16,3738
-49.48,3739
-50.52,3740
-50.6,3741
-48.9,3742
-48.64,3743
-49.22,3744
-49.98,3745
-49.6,3746
-50.23,3747
-49.7,3748
-49.2,3749
-48.89,3750
-46.15,3751
-44.17,3752
-44.35,3753
-44.59,3754
-45.14,3755
-46.59,3756
-45.69,3757
-46.83,3758
-46.93,3759
-47.34,3760
-47.28,3761
-46.69,3762
-46.82,3763
-46.97,3764
-47.56,3765
-47.83,3766
-49.33,3767
-50.56,3768
-51.18,3769
-52.27,3770
-51.67,3771
-51.7,3772
-52.73,3773
-53.99,3774
-53.24,3775
-54.09,3776
-54.32,3777
-54.56,3778
-55.28,3779
-55.58,3780
-56.17,3781
-56.23,3782
-55.67,3783
-54.02,3784
-52.35,3785
-53.55,3786
-52.44,3787
-53.5,3788
-53.2,3789
-54.91,3790
-54.24,3791
-53.11,3792
-53.64,3793
-53.7,3794
-54.09,3795
-54.59,3796
-54.81,3797
-55.44,3798
-53.43,3799
-53.09,3800
-51.05,3801
-51.0,3802
-50.06,3803
-51.13,3804
-51.4,3805
-50.84,3806
-52.32,3807
-52.54,3808
-52.71,3809
-52.36,3810
-52.39,3811
-52.17,3812
-51.39,3813
-51.01,3814
-51.47,3815
-52.49,3816
-54.08,3817
-53.58,3818
-53.14,3819
-53.44,3820
-53.33,3821
-54.17,3822
-53.94,3823
-51.16,3824
-50.07,3825
-50.43,3826
-50.61,3827
-50.17,3828
-51.56,3829
-50.07,3830
-49.07,3831
-47.13,3832
-46.49,3833
-47.61,3834
-49.39,3835
-50.55,3836
-52.58,3837
-52.37,3838
-53.82,3839
-53.04,3840
-53.47,3841
-54.05,3842
-53.49,3843
-53.3,3844
-54.95,3845
-54.46,3846
-54.62,3847
-53.74,3848
-54.22,3849
-54.73,3850
-52.7,3851
-54.07,3852
-52.2,3853
-53.0,3854
-52.81,3855
-52.83,3856
-53.44,3857
-52.73,3858
-50.76,3859
-52.57,3860
-54.1,3861
-54.33,3862
-54.31,3863
-56.81,3864
-57.11,3865
-57.6,3866
-59.02,3867
-58.74,3868
-59.55,3869
-60.66,3870
-60.63,3871
-60.5,3872
-58.51,3873
-56.94,3874
-57.52,3875
-56.95,3876
-57.36,3877
-55.59,3878
-55.18,3879
-55.34,3880
-55.51,3881
-56.37,3882
-55.75,3883
-53.74,3884
-54.3,3885
-55.26,3886
-55.84,3887
-54.02,3888
-52.9,3889
-52.9,3890
-51.83,3891
-52.03,3892
-51.55,3893
-51.11,3894
-50.15,3895
-50.3,3896
-51.41,3897
-50.61,3898
-52.46,3899
-53.33,3900
-53.89,3901
-53.48,3902
-55.28,3903
-55.88,3904
-54.78,3905
-54.18,3906
-56.21,3907
-55.72,3908
-55.82,3909
-54.35,3910
-55.38,3911
-55.89,3912
-55.95,3913
-56.46,3914
-55.16,3915
-55.7,3916
-56.12,3917
-56.89,3918
-57.64,3919
-57.45,3920
-56.67,3921
-56.77,3922
-57.3,3923
-58.58,3924
-57.88,3925
-57.08,3926
-56.91,3927
-56.88,3928
-56.67,3929
-56.92,3930
-57.19,3931
-57.21,3932
-57.35,3933
-56.26,3934
-56.61,3935
-56.03,3936
-56.55,3937
-56.36,3938
-55.59,3939
-58.54,3940
-58.78,3941
-59.07,3942
-59.42,3943
-61.01,3944
-61.97,3945
-62.58,3946
-64.27,3947
-63.13,3948
-63.2,3949
-62.69,3950
-64.46,3951
-63.41,3952
-64.85,3953
-64.62,3954
-64.29,3955
-64.57,3956
-65.57,3957
-63.95,3958
-64.44,3959
-65.09,3960
-65.35,3961
-64.31,3962
-65.11,3963
-64.24,3964
-64.39,3965
-64.37,3966
-63.18,3967
-62.7,3968
-64.14,3969
-63.55,3970
-64.28,3971
-65.74,3972
-66.06,3973
-65.71,3974
-63.04,3975
-63.89,3976
-62.84,3977
-61.62,3978
-63.01,3979
-63.74,3980
-64.76,3981
-63.14,3982
-63.82,3983
-64.4,3984
-62.52,3985
-62.63,3986
-63.5,3987
-63.27,3988
-63.68,3989
-62.92,3990
-64.04,3991
-64.88,3992
-64.66,3993
-64.99,3994
-63.37,3995
-63.6,3996
-63.34,3997
-63.09,3998
-62.56,3999
-62.52,4000
-61.21,4001
-60.28,4002
-61.28,4003
-61.41,4004
-62.59,4005
-62.31,4006
-63.69,4007
-64.83,4008
-64.48,4009
-64.98,4010
-63.67,4011
-64.69,4012
-65.25,4013
-65.72,4014
-64.89,4015
-65.96,4016
-66.82,4017
-66.74,4018
-68.31,4019
-67.31,4020
-68.34,4021
-69.93,4022
-69.06,4023
-68.77,4024
-68.52,4025
-69.48,4026
-68.2,4027
-67.88,4028
-68.6,4029
-69.02,4030
-68.46,4031
-68.2,4032
-68.46,4033
-67.62,4034
-67.96,4035
-67.58,4036
-68.69,4037
-68.26,4038
-68.79,4039
-70.19,4040
-72.44,4041
-72.67,4042
-70.69,4043
-70.4,4044
-70.38,4045
-69.39,4046
-69.1,4047
-68.56,4048
-70.64,4049
-70.96,4050
-71.16,4051
-72.24,4052
-72.94,4053
-73.87,4054
-72.3,4055
-72.7,4056
-72.89,4057
-71.93,4058
-72.57,4059
-71.3,4060
-71.46,4061
-70.87,4062
-71.47,4063
-72.02,4064
-71.74,4065
-72.68,4066
-73.79,4067
-73.28,4068
-72.71,4069
-71.66,4070
-72.5,4071
-73.88,4072
-73.02,4073
-71.18,4074
-71.6,4075
-71.44,4076
-71.44,4077
-74.16,4078
-74.48,4079
-73.89,4080
-74.02,4081
-72.29,4082
-71.5,4083
-71.02,4084
-71.88,4085
-71.48,4086
-70.53,4087
-71.63,4088
-69.79,4089
-69.41,4090
-69.14,4091
-69.96,4092
-69.37,4093
-69.04,4094
-67.25,4095
-67.9,4096
-67.81,4097
-67.36,4098
-68.17,4099
-67.89,4100
38.37,4101
-66.65,4102
-66.71,4103
-67.69,4104
-67.73,4105
-68.47,4106
-67.67,4107
-69.24,4108
-69.26,4109
-68.44,4110
-68.86,4111
-67.78,4112
-67.67,4113
-69.24,4114
-70.22,4115
-71.35,4116
-72.46,4117
-73.74,4118
-72.36,4119
-72.45,4120
-72.43,4121
-72.46,4122
-71.57,4123
-69.97,4124
-70.72,4125
-72.02,4126
-72.9,4127
-73.06,4128
-73.09,4129
-74.09,4130
-73.46,4131
-72.82,4132
-74.38,4133
-75.43,4134
-75.77,4135
-75.48,4136
-74.56,4137
-74.52,4138
-74.16,4139
-73.57,4140
-71.55,4141
-70.13,4142
-66.19,4143
-65.87,4144
-65.46,4145
-64.51,4146
-64.51,4147
-64.79,4148
-63.24,4149
-62.4,4150
-62.07,4151
-60.49,4152
-61.32,4153
-61.72,4154
-61.31,4155
-62.14,4156
-61.93,4157
-61.73,4158
-62.33,4159
-62.73,4160
-62.93,4161
-63.99,4162
-64.52,4163
-64.47,4164
-63.95,4165
-63.61,4166
-65.13,4167
-64.67,4168
-65.16,4169
-64.64,4170
-66.73,4171
-68.57,4172
-67.16,4173
-67.94,4174
-65.46,4175
-64.08,4176
-64.19,4177
-62.41,4178
-60.93,4179
-60.12,4180
-60.91,4181
-59.66,4182
-60.23,4183
-58.14,4184
-58.76,4185
-57.82,4186
-57.85,4187
-57.43,4188
-56.43,4189
-56.94,4190
-57.03,4191
-58.34,4192
-59.24,4193
-60.34,4194
-58.66,4195
-58.81,4196
-59.55,4197
-59.4,4198
-58.39,4199
-59.69,4200
-57.96,4201
-58.94,4202
-57.27,4203
-57.49,4204
-57.54,4205
-56.27,4206
-57.39,4207
-56.56,4208
-55.88,4209
-56.01,4210
-56.96,4211
-56.64,4212
-57.23,4213
-54.87,4214
-55.56,4215
-56.33,4216
-56.28,4217
-54.89,4218
-55.73,4219
-55.0,4220
-54.62,4221
-54.73,4222
-54.26,4223
-53.68,4224
-53.35,4225
-55.17,4226
-54.85,4227
-55.03,4228
-54.42,4229
-54.56,4230
-54.83,4231
-54.02,4232
-52.86,4233
-52.52,4234
-51.33,4235
-51.69,4236
-52.15,4237
-51.77,4238
-51.78,4239
-53.08,4240
-54.1,4241
-52.87,4242
-54.01,4243
-54.03,4244
-54.06,4245
-55.19,4246
-55.47,4247
-54.72,4248
-54.58,4249
-53.29,4250
-52.47,4251
-53.28,4252
-51.93,4253
-51.71,4254
-52.79,4255
-53.61,4256
-54.4,4257
-54.65,4258
-55.33,4259
-55.31,4260
-56.81,4261
-56.79,4262
-56.35,4263
-57.5,4264
-57.88,4265
-56.43,4266
-54.74,4267
-52.33,4268
-51.99,4269
-50.46,4270
-50.46,4271
-51.03,4272
-50.21,4273
-49.26,4274
-51.72,4275
-51.87,4276
-52.7,4277
-52.42,4278
-52.34,4279
-51.7,4280
-53.56,4281
-54.07,4282
-53.44,4283
-54.48,4284
-54.89,4285
-53.92,4286
-55.39,4287
-56.12,4288
-56.06,4289
-56.25,4290
-56.35,4291
-52.78,4292
-52.56,4293
-53.28,4294
-53.71,4295
-53.16,4296
-53.37,4297
-53.22,4298
-53.9,4299
-54.16,4300
-55.07,4301
-57.15,4302
-56.57,4303
-56.31,4304
-56.58,4305
-54.42,4306
-53.42,4307
-53.43,4308
-52.08,4309
-53.8,4310
-55.32,4311
-53.73,4312
-56.05,4313
-55.56,4314
-56.35,4315
-56.01,4316
-55.36,4317
-53.95,4318
-54.39,4319
-54.22,4320
-54.08,4321
-54.5,4322
-53.78,4323
-53.75,4324
-54.62,4325
-54.55,4326
-53.77,4327
-54.18,4328
-55.22,4329
-56.69,4330
-56.16,4331
-55.81,4332
-57.06,4333
-59.05,4334
-59.55,4335
-61.19,4336
-61.37,4337
-62.74,4338
-62.54,4339
-133.71,4340
-64.84,4341
-63.97,4342
-63.46,4343
-63.58,4344
-61.58,4345
-59.51,4346
-58.94,4347
-58.62,4348
-59.19,4349
-57.65,4350
-56.0,4351
-55.45,4352
-57.17,4353
-56.86,4354
-56.85,4355
-56.17,4356
-55.15,4357
-56.3,4358
-56.84,4359
-56.26,4360
-55.04,4361
-55.16,4362
-55.55,4363
-54.66,4364
-53.32,4365
-53.24,4366
-53.44,4367
-97.18,4368
-55.95,4369
-56.51,4370
-56.24,4371
-57.47,4372
-59.41,4373
-61.03,4374
-60.71,4375
-60.72,4376
-60.66,4377
-59.23,4378
-59.5,4379
-60.34,4380
-59.46,4381
-60.38,4382
-61.56,4383
-60.72,4384
-62.22,4385
-61.11,4386
-62.03,4387
-62.69,4388
-62.94,4389
-62.8,4390
-64.0,4391
-64.72,4392
-63.98,4393
-63.93,4394
-64.61,4395
-65.45,4396
-66.33,4397
-64.48,4398
-64.25,4399
-63.51,4400
-61.89,4401
-59.82,4402
-60.08,4403
-59.38,4404
-59.03,4405
-58.28,4406
-58.79,4407
-58.13,4408
-56.8,4409
-55.76,4410
-55.89,4411
-57.39,4412
-56.86,4413
-58.53,4414
-58.92,4415
-59.09,4416
-58.34,4417
-57.75,4418
-56.91,4419
-56.09,4420
-54.49,4421
-54.17,4422
-54.75,4423
-56.22,4424
-54.71,4425
-54.8,4426
-55.92,4427
-56.77,4428
-56.53,4429
-55.42,4430
-55.61,4431
-55.85,4432
-55.06,4433
-54.71,4434
-53.69,4435
-51.17,4436
-51.17,4437
-49.9,4438
-50.33,4439
-50.36,4440
-50.1,4441
-48.54,4442
-46.84,4443
-46.99,4444
-47.94,4445
-47.71,4446
-46.89,4447
-48.3,4448
-47.76,4449
-47.74,4450
-48.35,4451
-47.68,4452
-48.66,4453
-46.2,4454
-44.69,4455
-45.12,4456
-44.08,4457
-45.37,4458
-46.56,4459
-46.44,4460
-47.49,4461
-48.9,4462
-49.45,4463
-48.22,4464
-47.66,4465
-48.86,4466
-49.38,4467
-48.44,4468
-48.44,4469
-47.91,4470
-48.52,4471
-48.81,4472
-48.45,4473
-49.3,4474
-48.56,4475
-48.21,4476
-47.58,4477
-47.32,4478
-47.33,4479
-45.68,4480
-45.44,4481
-44.66,4482
-45.0,4483
-46.7,4484
-45.64,4485
-45.93,4486
-45.19,4487
-46.2,4488
-45.33,4489
-46.48,4490
-47.81,4491
-47.09,4492
-46.72,4493
-46.54,4494
-46.48,4495
-45.79,4496
-45.9,4497
-45.2,4498
-42.38,4499
-40.63,4500
-40.93,4501
-40.01,4502
-41.48,4503
-41.49,4504
-41.23,4505
-41.73,4506
-40.51,4507
-41.96,4508
-41.88,4509
-39.69,4510
-39.64,4511
-39.56,4512
-37.9,4513
-37.45,4514
-36.63,4515
-38.75,4516
-38.99,4517
-38.77,4518
-38.43,4519
-39.85,4520
-40.67,4521
-38.69,4522
-37.72,4523
-36.99,4524
-38.12,4525
-37.87,4526
-37.53,4527
-36.77,4528
-36.66,4529
-35.56,4530
-34.48,4531
-33.81,4532
-33.65,4533
-33.43,4534
-33.7,4535
-33.21,4536
-31.85,4537
-33.92,4538
-32.63,4539
-31.96,4540
-30.2,4541
-28.7,4542
-28.06,4543
-28.26,4544
-28.99,4545
-29.08,4546
-29.4,4547
-28.25,4548
-28.43,4549
-28.18,4550
-29.43,4551
-28.84,4552
-29.69,4553
-30.0,4554
-30.45,4555
-31.38,4556
-31.55,4557
-31.2,4558
-28.73,4559
-29.16,4560
-30.49,4561
-31.51,4562
-29.1,4563
-29.8,4564
-29.88,4565
-28.85,4566
-28.49,4567
-29.99,4568
-30.41,4569
-30.21,4570
-30.27,4571
-30.5,4572
-30.54,4573
-30.77,4574
-28.95,4575
-27.57,4576
-27.73,4577
-26.96,4578
-25.36,4579
-25.79,4580
-24.86,4581
-23.49,4582
-22.29,4583
-21.07,4584
-22.47,4585
-22.03,4586
-21.44,4587
-21.22,4588
-21.65,4589
-21.28,4590
-22.35,4591
-23.28,4592
-23.17,4593
-22.96,4594
-22.43,4595
-21.91,4596
-22.1,4597
-22.91,4598
-21.99,4599
-23.54,4600
-23.98,4601
-24.67,4602
-23.79,4603
-24.89,4604
-24.17,4605
-24.53,4606
-24.78,4607
-22.42,4608
-21.17,4609
-20.49,4610
-20.41,4611
95.24,4612
-21.53,4613
-21.41,4614
-21.82,4615
-23.06,4616
-23.02,4617
-23.08,4618
-22.51,4619
-21.6,4620
-20.52,4621
-21.9,4622
-21.53,4623
-22.18,4624
-22.43,4625
-21.06,4626
-21.28,4627
-21.17,4628
-20.49,4629
-19.65,4630
-21.01,4631
-20.62,4632
-20.25,4633
-19.36,4634
-16.63,4635
-17.78,4636
-17.23,4637
-18.19,4638
-15.51,4639
-17.43,4640
-18.21,4641
-18.74,4642
-18.1,4643
-16.54,4644
-17.86,4645
-17.2,4646
-16.52,4647
-16.78,4648
-16.83,4649
-16.42,4650
-17.55,4651
-18.43,4652
-18.66,4653
-20.13,4654
-19.74,4655
-20.75,4656
-19.96,4657
-20.84,4658
-21.09,4659
-20.81,4660
-19.55,4661
-18.58,4662
-15.8,4663
-16.35,4664
-15.5,4665
-15.64,4666
-16.01,4667
-17.31,4668
-16.69,4669
-16.15,4670
-16.47,4671
-15.09,4672
-13.66,4673
-14.17,4674
-14.22,4675
-14.01,4676
-14.94,4677
-15.93,4678
-16.94,4679
-17.88,4680
-17.91,4681
-18.22,4682
-19.39,4683
-20.68,4684
-20.44,4685
15.32,4686
-20.62,4687
-21.77,4688
-20.49,4689
-21.73,4690
-20.71,4691
-21.34,4692
-20.6,4693
-20.6,4694
-18.88,4695
-19.35,4696
-20.04,4697
-20.2,4698
-20.97,4699
-21.92,4700
-21.73,4701
-19.92,4702
-21.01,4703
-21.23,4704
-21.26,4705
-22.41,4706
-22.73,4707
-23.26,4708
-22.85,4709
-21.91,4710
-20.86,4711
-19.93,4712
-20.31,4713
-21.03,4714
-21.31,4715
-23.26,4716
-24.08,4717
-25.54,4718
-25.73,4719
-27.66,4720
-28.69,4721
-29.55,4722
-27.68,4723
-28.38,4724
-29.27,4725
-29.06,4726
-30.19,4727
-30.75,4728
-30.07,4729
-29.27,4730
-28.1,4731
-27.88,4732
-28.25,4733
-28.27,4734
-28.15,4735
-28.23,4736
-26.85,4737
-26.52,4738
-25.24,4739
-25.31,4740
-26.39,4741
-27.29,4742
-26.35,4743
-25.68,4744
-27.22,4745
-26.05,4746
-28.56,4747
-28.29,4748
-27.83,4749
-28.7,4750
-26.92,4751
-24.97,4752
-25.86,4753
-25.15,4754
-24.89,4755
-26.39,4756
-25.14,4757
-24.87,4758
-24.83,4759
-25.09,4760
-24.64,4761
-25.64,4762
-25.51,4763
-24.79,4764
-24.8,4765
-25.17,4766
-25.2,4767
-24.47,4768
-23.88,4769
-22.46,4770
-21.97,4771
-18.36,4772
-18.3,4773
-18.07,4774
-16.83,4775
-17.5,4776
-16.76,4777
-15.05,4778
-15.74,4779
-16.08,4780
-16.01,4781
-13.94,4782
-13.9,4783
-14.47,4784
-13.05,4785
-13.5,4786
-13.06,4787
-12.83,4788
-14.19,4789
-15.33,4790
-14.03,4791
-13.8,4792
-15.1,4793
-14.46,4794
-14.55,4795
-13.65,4796
-14.44,4797
-14.23,4798
-13.81,4799
-12.72,4800
-14.86,4801
-13.05,4802
-11.94,4803
-12.38,4804
-12.98,4805
-11.63,4806
-11.31,4807
-9.71,4808
-10.65,4809
-10.05,4810
-9.09,4811
-8.25,4812
-6.59,4813
-6.72,4814
-5.2,4815
-6.06,4816
-6.08,4817
-6.37,4818
-7.52,4819
-8.68,4820
-7.54,4821
-7.03,4822
-6.57,4823
-7.51,4824
-8.19,4825
-7.08,4826
-5.46,4827
-5.41,4828
-6.23,4829
-6.44,4830
-7.12,4831
-8.69,4832
-8.61,4833
-8.56,4834
-7.96,4835
-8.19,4836
-8.3,4837
-7.66,4838
-8.93,4839
-9.98,4840
-12.0,4841
-10.84,4842
-10.34,4843
-11.08,4844
-9.62,4845
-10.11,4846
-10.72,4847
-9.19,4848
-7.87,4849
-7.59,4850
-5.62,4851
-6.58,4852
-7.14,4853
-7.12,4854
-6.99,4855
-5.67,4856
-3.64,4857
-2.79,4858
-2.83,4859
-4.1,4860
-1.01,4861
-1.41,4862
-0.95,4863
-2.09,4864
-2.52,4865
-0.7,4866
-0.83,4867
-0.59,4868
-0.09,4869
-1.26,4870
-0.74,4871
-0.17,4872
0.37,4873
0.11,4874
0.91,4875
0.09,4876
-0.22,4877
-2.03,4878
-1.67,4879
-0.94,4880
-0.04,4881
-3.42,4882
-2.74,4883
-2.69,4884
-1.77,4885
-3.34,4886
-3.7,4887
-3.98,4888
-4.34,4889
-3.09,4890
-3.23,4891
-2.99,4892
-2.3,4893
-1.23,4894
-0.4,4895
-2.29,4896
-2.79,4897
-1.46,4898
-1.42,4899
-1.57,4900
-1.31,4901
-2.49,4902
-2.89,4903
-2.69,4904
-3.09,4905
-3.39,4906
-1.24,4907
-0.49,4908
0.28,4909
-0.85,4910
-0.43,4911
0.12,4912
-0.06,4913
-0.14,4914
-0.79,4915
-1.19,4916
-1.08,4917
0.65,4918
2.07,4919
2.68,4920
2.37,4921
1.74,4922
1.12,4923
1.59,4924
1.99,4925
4.46,4926
4.92,4927
5.8,4928
4.18,4929
1.83,4930
1.37,4931
-0.31,4932
1.23,4933
2.52,4934
4.02,4935
3.84,4936
1.3,4937
1.0,4938
0.42,4939
-0.51,4940
-1.53,4941
-1.4,4942
-2.79,4943
-4.86,4944
-4.35,4945
-3.6,4946
-3.47,4947
-4.06,4948
-2.41,4949
-292.74,4950
-3.83,4951
-2.93,4952
-2.97,4953
-3.37,4954
-3.88,4955
-3.47,4956
-3.02,4957
-2.14,4958
-2.44,4959
-2.64,4960
-3.14,4961
-1.87,4962
-2.3,4963
-1.73,4964
-2.31,4965
-4.68,4966
-6.58,4967
-7.56,4968
-6.95,4969
-6.88,4970
-6.87,4971
-7.44,4972
-8.45,4973
-6.65,4974
-6.0,4975
5.28,4976
-7.4,4977
-8.53,4978
-8.07,4979
-8.06,4980
-8.45,4981
-8.99,4982
-7.44,4983
-7.14,4984
-6.27,4985
-6.21,4986
-6.08,4987
-4.25,4988
-2.6,4989
-3.64,4990
-4.96,4991
-6.78,4992
-7.83,4993
-7.11,4994
-7.57,4995
-6.52,4996
-5.74,4997
-4.91,4998
-3.6,4999
-5.56,5000
-3.98,5001
-3.42,5002
-3.58,5003
-4.14,5004
-3.2,5005
-4.27,5006
-4.53,5007
-5.2,5008
-4.0,5009
-4.0,5010
-5.12,5011
-5.52,5012
-6.26,5013
-3.62,5014
-4.34,5015
-3.43,5016
-4.2,5017
-4.65,5018
-6.62,5019
-7.36,5020
-7.02,5021
-9.3,5022
-8.65,5023
-9.4,5024
-9.51,5025
-10.13,5026
-9.32,5027
-8.81,5028
-8.33,5029
-8.63,5030
-7.73,5031
-8.06,5032
-7.62,5033
-6.1,5034
-6.59,5035
-7.43,5036
-8.77,5037
-9.3,5038
-9.44,5039
-9.8,5040
-9.29,5041
-8.16,5042
-7.78,5043
-8.21,5044
-7.89,5045
-7.2,5046
-8.28,5047
-8.33,5048
-7.4,5049
-7.28,5050
-6.53,5051
-6.91,5052
-7.51,5053
-8.09,5054
-6.89,5055
-7.33,5056
-7.78,5057
-7.5,5058
-7.56,5059
-8.08,5060
-7.39,5061
-6.72,5062
-7.72,5063
-9.4,5064
-8.4,5065
-7.87,5066
-8.25,5067
-7.29,5068
-6.75,5069
-5.27,5070
-5.59,5071
-5.47,5072
-6.85,5073
-5.2,5074
-4.47,5075
-4.3,5076
-3.34,5077
-3.71,5078
-2.96,5079
-2.15,5080
-2.55,5081
-1.79,5082
-2.2,5083
-2.31,5084
-3.18,5085
-4.39,5086
-4.71,5087
-6.53,5088
-6.34,5089
-8.07,5090
-7.37,5091
-8.61,5092
-8.52,5093
-9.0,5094
-7.54,5095
-5.88,5096
-6.41,5097
-7.1,5098
-7.51,5099
-8.33,5100
-8.93,5101
-9.64,5102
-9.92,5103
-8.4,5104
-9.05,5105
-8.68,5106
-7.54,5107
-6.55,5108
-8.26,5109
-10.04,5110
-9.78,5111
-10.69,5112
-11.98,5113
-13.62,5114
-13.24,5115
-14.4,5116
-15.7,5117
-15.42,5118
-15.54,5119
-17.83,5120
-17.72,5121
-18.89,5122
-19.31,5123
-19.79,5124
-18.23,5125
-20.46,5126
-18.58,5127
-17.34,5128
-17.65,5129
-17.83,5130
-18.97,5131
-18.95,5132
-18.39,5133
-19.59,5134
-18.53,5135
-18.4,5136
-19.41,5137
-20.4,5138
-19.34,5139
-20.95,5140
-22.42,5141
-22.13,5142
-22.26,5143
-24.2,5144
-24.76,5145
-26.31,5146
-26.8,5147
-25.63,5148
-24.05,5149
-23.89,5150
-24.48,5151
-25.01,5152
-24.09,5153
-23.86,5154
-22.92,5155
-24.33,5156
-26.2,5157
-26.56,5158
-26.03,5159
-24.04,5160
-24.88,5161
-24.66,5162
-24.48,5163
-24.95,5164
-24.17,5165
-24.18,5166
-24.8,5167
-26.01,5168
-28.05,5169
-27.21,5170
-28.44,5171
-29.18,5172
-29.57,5173
-31.27,5174
-31.18,5175
-31.15,5176
-31.92,5177
-30.44,5178
-31.78,5179
-31.1,5180
-31.09,5181
-31.26,5182
-31.79,5183
-32.46,5184
-33.36,5185
-33.42,5186
-33.48,5187
-33.88,5188
-33.33,5189
-33.7,5190
-34.56,5191
-36.0,5192
-35.33,5193
-34.17,5194
-34.86,5195
-33.72,5196
-33.27,5197
-35.13,5198
-34.01,5199
-33.11,5200
-32.38,5201
-32.0,5202
-31.11,5203
-30.36,5204
-30.24,5205
-29.91,5206
-28.92,5207
-27.91,5208
-27.79,5209
-26.97,5210
-27.32,5211
-26.06,5212
-27.34,5213
-27.36,5214
-27.84,5215
-27.78,5216
-28.29,5217
-27.3,5218
-27.31,5219
-26.08,5220
-25.1,5221
-23.21,5222
-22.98,5223
-22.36,5224
-21.35,5225
-22.91,5226
-23.02,5227
-23.9,5228
-23.16,5229
-22.26,5230
-21.25,5231
-18.97,5232
-19.03,5233
-17.07,5234
-18.29,5235
-16.26,5236
-16.53,5237
-14.8,5238
-14.71,5239
-15.01,5240
-15.0,5241
-15.52,5242
-14.82,5243
-15.75,5244
-16.02,5245
-16.15,5246
-16.97,5247
-16.0,5248
-15.64,5249
-14.58,5250
-15.53,5251
-16.87,5252
-17.45,5253
-16.9,5254
-18.35,5255
-17.03,5256
-17.11,5257
-20.63,5258
-21.34,5259
-20.51,5260
-19.99,5261
-19.64,5262
-18.83,5263
-18.82,5264
-18.78,5265
-19.64,5266
-21.02,5267
-20.28,5268
-20.41,5269
-19.98,5270
-20.4,5271
-21.75,5272
-22.25,5273
-22.52,5274
-21.83,5275
-20.52,5276
-20.78,5277
-21.67,5278
-21.94,5279
-22.32,5280
-24.25,5281
-23.91,5282
-25.04,5283
-24.99,5284
-25.76,5285
-25.32,5286
-26.19,5287
-25.67,5288
-26.44,5289
-26.01,5290
-24.69,5291
-23.79,5292
-22.67,5293
-22.32,5294
-22.88,5295
-22.4,5296
-20.42,5297
-18.79,5298
-18.26,5299
-17.53,5300
-19.6,5301
-19.45,5302
-17.75,5303
-16.45,5304
-16.2,5305
-18.32,5306
-18.12,5307
-19.38,5308
-19.35,5309
-18.72,5310
-19.43,5311
-21.16,5312
-20.57,5313
-21.34,5314
-20.28,5315
-22.19,5316
-22.09,5317
-21.7,5318
-21.35,5319
-22.43,5320
-23.49,5321
-25.56,5322
-25.16,5323
-24.71,5324
-25.37,5325
-28.77,5326
-28.12,5327
-26.43,5328
-27.98,5329
-28.57,5330
-30.04,5331
-30.13,5332
-28.18,5333
-28.55,5334
-27.95,5335
-26.63,5336
-24.87,5337
-25.16,5338
-24.64,5339
-23.25,5340
-24.14,5341
-24.05,5342
-22.9,5343
-22.31,5344
-21.28,5345
-20.65,5346
-20.88,5347
-19.97,5348
-19.25,5349
-21.27,5350
-21.26,5351
-20.29,5352
-21.01,5353
-21.33,5354
-22.57,5355
-22.34,5356
-22.83,5357
-23.48,5358
-23.58,5359
-24.51,5360
-23.95,5361
-24.51,5362
-25.97,5363
-25.36,5364
-26.1,5365
-26.2,5366
-27.04,5367
-27.13,5368
-26.29,5369
-26.34,5370
-27.21,5371
-27.86,5372
-28.0,5373
-27.93,5374
-29.25,5375
-27.44,5376
-27.56,5377
-28.41,5378
-27.81,5379
-28.17,5380
-27.45,5381
-26.81,5382
-27.49,5383
-26.71,5384
-26.62,5385
-25.76,5386
-25.1,5387
-26.58,5388
-25.86,5389
-26.61,5390
-26.07,5391
-27.38,5392
-27.19,5393
-28.59,5394
-28.99,5395
-29.17,5396
-28.59,5397
-28.01,5398
-26.91,5399
-25.26,5400
-26.21,5401
-27.74,5402
-28.56,5403
-29.26,5404
-30.2,5405
-28.56,5406
-28.28,5407
-28.81,5408
-27.73,5409
-27.97,5410
-28.39,5411
-29.21,5412
