value,time
84.07,4134
84.57,4135
85.15,4136
86.43,4137
86.44,4138
88.71,4139
89.21,4140
89.62,4141
91.62,4142
90.57,4143
91.26,4144
90.5,4145
90.63,4146
90.13,4147
90.48,4148
91.13,4149
90.65,4150
91.71,4151
91.69,4152
92.85,4153
93.26,4154
92.93,4155
92.88,4156
92.39,4157
91.16,4158
92.21,4159
91.2,4160
91.79,4161
90.0,4162
91.31,4163
92.3,4164
91.63,4165
91.99,4166
92.66,4167
91.54,4168
90.49,4169
91.13,4170
92.24,4171
91.88,4172
91.31,4173
91.32,4174
90.0,4175
89.65,4176
89.48,4177
89.71,4178
88.75,4179
88.88,4180
90.01,4181
90.02,4182
91.49,4183
92.72,4184
91.11,4185
91.31,4186
90.54,4187
89.4,4188
86.61,4189
86.03,4190
86.53,4191
86.91,4192
86.37,4193
87.21,4194
86.59,4195
86.42,4196
88.13,4197
88.11,4198
88.38,4199
89.82,4200
91.44,4201
91.12,4202
93.17,4203
92.06,4204
92.92,4205
93.08,4206
93.35,4207
94.05,4208
95.28,4209
96.43,4210
97.13,4211
98.44,4212
98.95,4213
99.11,4214
97.67,4215
97.51,4216
97.59,4217
96.79,4218
96.96,4219
97.05,4220
97.67,4221
98.38,4222
98.46,4223
97.12,4224
95.29,4225
95.47,4226
96.48,4227
96.72,4228
96.96,4229
95.86,4230
95.87,4231
96.28,4232
97.26,4233
97.03,4234
98.16,4235
97.98,4236
97.63,4237
98.47,4238
98.81,4239
100.02,4240
98.62,4241
98.21,4242
98.4,4243
99.44,4244
99.53,4245
98.82,4246
100.02,4247
98.99,4248
98.76,4249
99.53,4250
102.32,4251
102.33,4252
103.47,4253
104.66,4254
105.46,4255
105.75,4256
105.81,4257
106.22,4258
105.58,4259
104.98,4260
103.86,4261
104.36,4262
104.22,4263
105.67,4264
104.69,4265
104.84,4266
104.58,4267
104.36,4268
103.82,4269
103.61,4270
104.0,4271
104.24,4272
104.82,4273
105.65,4274
105.12,4275
104.72,4276
104.24,4277
103.51,4278
103.55,4279
103.93,4280
105.05,4281
105.24,4282
104.52,4283
105.26,4284
103.75,4285
103.18,4286
103.88,4287
102.48,4288
101.24,4289
101.4,4290
100.78,4291
100.91,4292
99.81,4293
99.91,4294
262.42,4295
100.24,4296
102.89,4297
103.81,4298
102.88,4299
103.1,4300
102.42,4301
103.21,4302
102.84,4303
102.31,4304
101.76,4305
103.45,4306
102.95,4307
102.34,4308
101.7,4309
100.01,4310
100.89,4311
98.05,4312
99.4,4313
99.29,4314
99.1,4315
100.09,4316
98.94,4317
98.63,4318
98.72,4319
99.53,4320
99.24,4321
99.41,4322
98.33,4323
97.32,4324
96.03,4325
96.67,4326
96.72,4327
97.29,4328
97.68,4329
98.51,4330
97.44,4331
97.65,4332
99.09,4333
99.48,4334
99.58,4335
100.96,4336
102.38,4337
102.27,4338
103.39,4339
102.51,4340
102.72,4341
103.66,4342
103.2,4343
103.66,4344
102.68,4345
103.25,4346
103.4,4347
104.66,4348
104.56,4349
102.71,4350
103.48,4351
102.65,4352
101.41,4353
99.78,4354
100.19,4355
100.68,4356
100.67,4357
102.47,4358
101.4,4359
98.36,4360
99.15,4361
99.55,4362
100.21,4363
99.56,4364
99.77,4365
100.82,4366
99.1,4367
99.13,4368
99.06,4369
96.56,4370
97.42,4371
97.79,4372
97.77,4373
98.22,4374
98.23,4375
99.52,4376
99.47,4377
98.82,4378
100.41,4379
101.04,4380
102.37,4381
100.07,4382
99.91,4383
98.88,4384
100.49,4385
99.97,4386
99.5,4387
97.09,4388
96.0,4389
95.56,4390
94.21,4391
95.81,4392
94.28,4393
95.2,4394
96.04,4395
95.94,4396
95.25,4397
95.65,4398
96.31,4399
93.62,4400
93.98,4401
94.81,4402
95.99,4403
98.68,4404
97.13,4405
97.36,4406
97.65,4407
95.6,4408
94.39,4409
95.8,4410
94.28,4411
93.89,4412
93.81,4413
95.71,4414
96.98,4415
96.93,4416
97.11,4417
96.77,4418
96.51,4419
95.05,4420
94.83,4421
93.37,4422
92.34,4423
90.11,4424
91.77,4425
92.8,4426
91.29,4427
90.5,4428
89.21,4429
87.87,4430
87.16,4431
86.96,4432
88.14,4433
88.76,4434
90.01,4435
89.43,4436
89.48,4437
89.48,4438
89.67,4439
87.71,4440
88.03,4441
87.34,4442
87.3,4443
85.18,4444
86.11,4445
85.28,4446
84.26,4447
86.23,4448
85.91,4449
85.38,4450
86.44,4451
86.94,4452
87.01,4453
87.18,4454
86.75,4455
87.51,4456
87.51,4457
87.25,4458
87.14,4459
85.96,4460
85.7,4461
86.52,4462
87.12,4463
88.6,4464
88.83,4465
89.28,4466
88.01,4467
87.91,4468
89.16,4469
88.73,4470
90.26,4471
88.34,4472
91.08,4473
90.94,4474
90.47,4475
92.33,4476
92.86,4477
92.69,4478
91.87,4479
92.02,4480
94.25,4481
93.21,4482
94.15,4483
93.07,4484
91.03,4485
90.23,4486
91.32,4487
90.82,4488
90.96,4489
90.81,4490
90.42,4491
91.72,4492
92.15,4493
92.72,4494
93.01,4495
93.48,4496
92.94,4497
90.99,4498
68.91,4499
94.4,4500
94.43,4501
93.42,4502
94.14,4503
94.13,4504
92.09,4505
91.9,4506
92.69,4507
94.19,4508
95.04,4509
94.72,4510
94.13,4511
94.26,4512
95.96,4513
97.2,4514
97.36,4515
97.33,4516
98.46,4517
99.96,4518
98.8,4519
97.45,4520
97.14,4521
97.17,4522
95.72,4523
96.28,4524
96.33,4525
97.25,4526
97.32,4527
97.62,4528
97.15,4529
96.23,4530
96.38,4531
96.28,4532
94.96,4533
96.61,4534
96.34,4535
95.12,4536
94.76,4537
93.91,4538
95.26,4539
94.67,4540
94.44,4541
94.02,4542
94.21,4543
95.13,4544
96.09,4545
96.71,4546
96.49,4547
95.0,4548
94.72,4549
95.86,4550
95.01,4551
95.67,4552
94.35,4553
94.98,4554
94.89,4555
94.62,4556
95.46,4557
97.31,4558
98.34,4559
98.7,4560
98.45,4561
96.59,4562
97.41,4563
96.61,4564
96.15,4565
94.74,4566
94.86,4567
94.8,4568
95.2,4569
94.93,4570
94.97,4571
97.02,4572
97.19,4573
95.88,4574
94.67,4575
94.61,4576
96.65,4577
96.67,4578
95.09,4579
94.45,4580
96.32,4581
97.15,4582
96.28,4583
96.19,4584
98.14,4585
98.65,4586
98.7,4587
99.89,4588
98.93,4589
99.26,4590
99.09,4591
98.98,4592
99.39,4593
97.69,4594
99.86,4595
98.67,4596
97.82,4597
96.88,4598
97.0,4599
96.58,4600
96.09,4601
95.96,4602
93.54,4603
94.86,4604
95.84,4605
95.78,4606
94.78,4607
94.55,4608
94.69,4609
96.36,4610
95.69,4611
96.07,4612
96.12,4613
94.26,4614
93.34,4615
93.87,4616
92.98,4617
91.89,4618
90.44,4619
92.07,4620
91.76,4621
92.1,4622
91.49,4623
90.07,4624
88.98,4625
90.26,4626
89.71,4627
88.02,4628
87.31,4629
86.5,4630
86.79,4631
87.76,4632
88.14,4633
88.96,4634
88.94,4635
88.91,4636
89.18,4637
88.94,4638
90.2,4639
89.37,4640
88.53,4641
87.66,4642
88.39,4643
89.56,4644
89.17,4645
89.97,4646
89.23,4647
89.38,4648
88.78,4649
89.46,4650
91.11,4651
90.97,4652
90.25,4653
90.94,4654
90.52,4655
90.96,4656
91.18,4657
91.96,4658
90.21,4659
89.55,4660
88.91,4661
89.95,4662
89.11,4663
88.4,4664
90.08,4665
89.67,4666
89.97,4667
90.05,4668
90.86,4669
91.05,4670
90.93,4671
91.06,4672
90.06,4673
90.21,4674
90.51,4675
92.08,4676
92.21,4677
91.55,4678
91.96,4679
92.6,4680
93.42,4681
94.27,4682
94.67,4683
95.18,4684
95.5,4685
93.48,4686
91.82,4687
92.49,4688
90.95,4689
91.86,4690
92.33,4691
92.18,4692
95.59,4693
-40.56,4694
96.18,4695
95.71,4696
97.22,4697
97.49,4698
98.37,4699
99.04,4700
100.72,4701
101.22,4702
101.79,4703
101.5,4704
99.9,4705
100.69,4706
100.35,4707
101.89,4708
103.44,4709
103.81,4710
104.45,4711
103.52,4712
103.3,4713
103.18,4714
103.57,4715
102.14,4716
102.36,4717
101.56,4718
100.0,4719
99.76,4720
98.68,4721
98.11,4722
98.03,4723
96.29,4724
96.7,4725
95.68,4726
96.42,4727
98.25,4728
100.5,4729
99.14,4730
100.54,4731
100.65,4732
100.75,4733
100.31,4734
99.7,4735
99.46,4736
99.98,4737
100.11,4738
101.53,4739
100.81,4740
101.7,4741
98.97,4742
100.59,4743
101.32,4744
100.39,4745
99.57,4746
100.23,4747
100.64,4748
100.23,4749
99.76,4750
99.94,4751
99.99,4752
99.78,4753
98.91,4754
97.11,4755
97.54,4756
97.01,4757
95.87,4758
93.94,4759
90.72,4760
88.76,4761
87.91,4762
86.01,4763
86.04,4764
86.48,4765
85.07,4766
84.41,4767
84.64,4768
83.1,4769
84.77,4770
84.78,4771
85.78,4772
86.07,4773
86.19,4774
84.84,4775
85.48,4776
84.81,4777
84.01,4778
85.22,4779
86.3,4780
85.66,4781
84.01,4782
83.3,4783
85.49,4784
84.82,4785
85.12,4786
85.61,4787
85.25,4788
84.93,4789
86.61,4790
86.63,4791
84.43,4792
83.94,4793
84.41,4794
83.97,4795
84.51,4796
83.25,4797
83.83,4798
84.99,4799
84.45,4800
84.72,4801
84.43,4802
83.23,4803
83.53,4804
84.7,4805
86.29,4806
84.9,4807
85.22,4808
85.78,4809
86.36,4810
86.34,4811
87.11,4812
90.05,4813
91.45,4814
89.97,4815
90.16,4816
91.85,4817
91.95,4818
92.26,4819
92.83,4820
92.71,4821
91.05,4822
92.78,4823
92.59,4824
91.05,4825
90.35,4826
90.94,4827
91.0,4828
92.27,4829
92.26,4830
93.46,4831
95.11,4832
95.24,4833
94.5,4834
93.67,4835
94.51,4836
94.56,4837
95.03,4838
96.06,4839
94.9,4840
96.59,4841
95.02,4842
96.96,4843
96.46,4844
96.23,4845
95.24,4846
94.26,4847
95.15,4848
95.98,4849
96.86,4850
96.17,4851
95.46,4852
96.24,4853
95.37,4854
94.94,4855
96.02,4856
95.69,4857
97.15,4858
97.67,4859
96.95,4860
97.22,4861
98.02,4862
99.01,4863
99.32,4864
99.75,4865
98.12,4866
97.67,4867
97.51,4868
98.03,4869
98.65,4870
98.99,4871
99.88,4872
99.82,4873
99.67,4874
100.34,4875
100.85,4876
100.2,4877
98.98,4878
99.45,4879
100.68,4880
100.48,4881
100.73,4882
100.43,4883
99.06,4884
98.89,4885
99.63,4886
99.48,4887
99.39,4888
100.48,4889
99.86,4890
99.17,4891
99.99,4892
99.58,4893
98.8,4894
99.2,4895
99.31,4896
99.49,4897
101.39,4898
99.89,4899
100.23,4900
101.23,4901
100.53,4902
101.18,4903
101.39,4904
101.35,4905
102.46,4906
101.31,4907
102.46,4908
103.11,4909
104.17,4910
104.68,4911
105.47,4912
108.1,4913
109.24,4914
110.65,4915
109.43,4916
110.24,4917
108.93,4918
107.78,4919
108.13,4920
107.19,4921
107.87,4922
108.07,4923
108.65,4924
111.05,4925
110.51,4926
111.19,4927
113.01,4928
113.78,4929
113.46,4930
112.41,4931
114.84,4932
114.97,4933
115.45,4934
114.41,4935
113.25,4936
112.8,4937
113.84,4938
113.34,4939
114.24,4940
114.98,4941
115.23,4942
114.2,4943
114.66,4944
113.63,4945
111.93,4946
112.03,4947
112.8,4948
112.27,4949
112.13,4950
111.4,4951
112.84,4952
111.73,4953
111.24,4954
110.82,4955
109.28,4956
109.92,4957
109.99,4958
110.55,4959
109.78,4960
110.31,4961
110.16,4962
112.55,4963
111.0,4964
112.29,4965
112.45,4966
113.38,4967
113.96,4968
114.24,4969
115.15,4970
114.96,4971
115.36,4972
114.76,4973
114.02,4974
112.27,4975
112.37,4976
111.8,4977
112.23,4978
109.41,4979
109.55,4980
108.96,4981
109.98,4982
109.99,4983
110.94,4984
110.68,4985
111.47,4986
111.33,4987
111.07,4988
111.01,4989
111.77,4990
111.39,4991
110.44,4992
110.06,4993
109.68,4994
111.47,4995
112.43,4996
113.94,4997
113.76,4998
112.48,4999
110.53,5000
111.54,5001
111.02,5002
112.64,5003
113.09,5004
112.43,5005
114.07,5006
114.69,5007
115.66,5008
116.35,5009
116.0,5010
115.95,5011
114.31,5012
113.83,5013
113.13,5014
112.91,5015
112.26,5016
112.54,5017
111.87,5018
112.23,5019
112.17,5020
112.47,5021
113.71,5022
113.57,5023
112.89,5024
112.88,5025
115.65,5026
114.98,5027
116.05,5028
117.67,5029
119.88,5030
119.64,5031
117.38,5032
117.1,5033
118.91,5034
117.58,5035
119.13,5036
117.98,5037
118.1,5038
118.92,5039
118.39,5040
118.16,5041
118.16,5042
118.94,5043
119.22,5044
118.37,5045
118.51,5046
119.05,5047
118.99,5048
118.65,5049
119.7,5050
120.7,5051
120.47,5052
121.63,5053
120.56,5054
119.85,5055
119.93,5056
117.71,5057
117.94,5058
118.58,5059
119.15,5060
119.82,5061
118.86,5062
118.74,5063
119.28,5064
117.8,5065
118.39,5066
118.94,5067
120.13,5068
121.37,5069
121.11,5070
121.64,5071
121.47,5072
121.57,5073
121.59,5074
121.79,5075
121.93,5076
123.26,5077
123.52,5078
160.78,5079
122.87,5080
122.2,5081
121.53,5082
121.7,5083
120.92,5084
120.71,5085
119.36,5086
119.88,5087
120.05,5088
120.78,5089
121.52,5090
123.52,5091
123.42,5092
123.3,5093
123.58,5094
122.05,5095
121.8,5096
123.44,5097
122.6,5098
122.62,5099
123.94,5100
123.43,5101
124.88,5102
125.09,5103
124.61,5104
125.78,5105
127.53,5106
127.74,5107
126.58,5108
126.81,5109
127.76,5110
125.63,5111
124.72,5112
124.4,5113
124.34,5114
124.56,5115
126.04,5116
126.5,5117
125.84,5118
123.96,5119
124.67,5120
125.96,5121
126.87,5122
127.56,5123
127.39,5124
127.73,5125
128.15,5126
128.29,5127
127.34,5128
127.29,5129
128.66,5130
127.22,5131
126.59,5132
127.5,5133
126.8,5134
125.77,5135
126.3,5136
127.59,5137
128.56,5138
129.52,5139
130.02,5140
128.95,5141
130.32,5142
129.15,5143
128.95,5144
128.17,5145
127.93,5146
128.18,5147
127.2,5148
127.0,5149
126.89,5150
127.9,5151
125.24,5152
124.38,5153
123.86,5154
124.35,5155
125.09,5156
124.97,5157
124.06,5158
123.28,5159
122.87,5160
122.34,5161
122.29,5162
120.75,5163
120.21,5164
120.29,5165
120.92,5166
118.85,5167
119.29,5168
120.58,5169
119.93,5170
119.79,5171
118.8,5172
120.17,5173
119.92,5174
121.29,5175
122.21,5176
123.11,5177
123.35,5178
124.25,5179
123.73,5180
123.77,5181
122.58,5182
123.85,5183
123.38,5184
123.41,5185
124.58,5186
125.21,5187
126.3,5188
126.78,5189
126.91,5190
127.84,5191
127.67,5192
127.97,5193
128.03,5194
129.84,5195
129.86,5196
128.43,5197
128.17,5198
129.28,5199
127.94,5200
126.07,5201
126.69,5202
125.51,5203
125.13,5204
124.42,5205
124.23,5206
125.13,5207
126.02,5208
126.12,5209
126.68,5210
124.31,5211
123.87,5212
121.38,5213
120.81,5214
120.17,5215
118.56,5216
117.56,5217
116.32,5218
116.36,5219
116.83,5220
115.64,5221
117.53,5222
118.13,5223
116.63,5224
117.47,5225
116.9,5226
115.67,5227
117.15,5228
117.31,5229
116.14,5230
115.13,5231
115.21,5232
114.31,5233
114.52,5234
113.57,5235
113.74,5236
114.3,5237
115.64,5238
116.33,5239
114.95,5240
115.07,5241
116.08,5242
114.31,5243
116.37,5244
116.92,5245
117.01,5246
116.49,5247
117.58,5248
117.12,5249
116.77,5250
117.25,5251
116.36,5252
115.45,5253
114.98,5254
114.51,5255
113.61,5256
113.66,5257
112.66,5258
113.05,5259
112.4,5260
110.89,5261
110.66,5262
110.77,5263
111.47,5264
111.04,5265
111.64,5266
111.71,5267
112.0,5268
111.12,5269
109.76,5270
108.28,5271
108.58,5272
108.34,5273
108.61,5274
108.13,5275
109.47,5276
110.85,5277
109.88,5278
109.68,5279
111.68,5280
110.76,5281
109.64,5282
108.47,5283
108.78,5284
109.64,5285
110.2,5286
109.61,5287
110.55,5288
109.53,5289
111.05,5290
110.9,5291
112.01,5292
111.55,5293
111.21,5294
111.59,5295
110.63,5296
111.76,5297
111.27,5298
112.08,5299
112.95,5300
113.25,5301
113.81,5302
113.54,5303
113.92,5304
114.0,5305
113.85,5306
112.8,5307
112.38,5308
110.6,5309
110.23,5310
111.05,5311
110.9,5312
109.96,5313
108.89,5314
109.56,5315
107.85,5316
107.75,5317
107.57,5318
108.5,5319
110.59,5320
110.2,5321
109.68,5322
107.59,5323
106.98,5324
107.62,5325
105.86,5326
106.06,5327
105.91,5328
104.3,5329
104.77,5330
103.92,5331
104.83,5332
104.25,5333
104.4,5334
103.54,5335
103.32,5336
101.19,5337
99.41,5338
99.64,5339
99.45,5340
98.29,5341
98.93,5342
99.53,5343
100.06,5344
100.15,5345
99.27,5346
101.18,5347
102.05,5348
102.06,5349
103.0,5350
104.48,5351
105.12,5352
105.5,5353
105.15,5354
104.87,5355
105.11,5356
106.15,5357
106.3,5358
105.14,5359
104.88,5360
103.0,5361
102.63,5362
101.52,5363
101.23,5364
99.22,5365
99.49,5366
99.53,5367
99.68,5368
100.74,5369
99.61,5370
98.61,5371
99.71,5372
100.25,5373
99.29,5374
100.55,5375
101.04,5376
99.64,5377
99.1,5378
98.63,5379
99.8,5380
99.36,5381
99.65,5382
99.03,5383
100.67,5384
100.73,5385
100.88,5386
98.73,5387
98.43,5388
98.15,5389
97.26,5390
97.48,5391
98.13,5392
97.58,5393
96.53,5394
96.02,5395
94.97,5396
94.59,5397
95.56,5398
94.2,5399
94.12,5400
95.27,5401
94.46,5402
92.75,5403
94.66,5404
95.19,5405
96.54,5406
97.48,5407
97.98,5408
99.38,5409
98.2,5410
98.33,5411
98.25,5412
97.77,5413
97.42,5414
98.16,5415
98.71,5416
99.57,5417
98.87,5418
95.77,5419
95.88,5420
95.89,5421
94.82,5422
94.93,5423
96.65,5424
94.86,5425
94.75,5426
95.72,5427
93.44,5428
94.09,5429
92.4,5430
92.91,5431
92.49,5432
91.73,5433
92.25,5434
91.32,5435
91.5,5436
91.63,5437
91.22,5438
91.47,5439
91.23,5440
91.77,5441
91.86,5442
92.42,5443
93.58,5444
94.29,5445
96.05,5446
95.86,5447
95.99,5448
96.02,5449
96.7,5450
96.02,5451
96.93,5452
96.8,5453
96.39,5454
95.49,5455
95.25,5456
96.49,5457
95.01,5458
93.23,5459
93.48,5460
92.5,5461
94.42,5462
95.13,5463
96.25,5464
95.99,5465
94.36,5466
94.89,5467
93.9,5468
93.69,5469
92.69,5470
91.93,5471
90.39,5472
88.88,5473
87.94,5474
89.54,5475
91.61,5476
92.0,5477
90.95,5478
90.59,5479
92.08,5480
93.33,5481
93.97,5482
95.18,5483
93.45,5484
92.92,5485
93.23,5486
93.72,5487
93.94,5488
94.78,5489
94.99,5490
93.04,5491
93.6,5492
95.7,5493
95.88,5494
96.18,5495
97.63,5496
98.86,5497
98.84,5498
98.36,5499
100.01,5500
101.3,5501
99.77,5502
100.6,5503
100.48,5504
99.31,5505
99.36,5506
97.52,5507
99.8,5508
98.5,5509
97.43,5510
99.16,5511
100.92,5512
102.06,5513
101.8,5514
100.22,5515
101.49,5516
100.55,5517
100.15,5518
99.89,5519
100.61,5520
101.58,5521
102.76,5522
102.48,5523
102.45,5524
102.5,5525
103.02,5526
102.15,5527
103.02,5528
102.41,5529
100.76,5530
99.41,5531
100.7,5532
101.88,5533
100.13,5534
101.0,5535
101.72,5536
100.21,5537
100.16,5538
101.3,5539
99.46,5540
98.41,5541
98.18,5542
98.96,5543
98.97,5544
99.14,5545
100.56,5546
100.68,5547
101.0,5548
102.58,5549
102.74,5550
103.86,5551
104.51,5552
106.62,5553
107.69,5554
106.48,5555
106.77,5556
107.5,5557
108.62,5558
109.23,5559
108.47,5560
107.19,5561
107.66,5562
108.22,5563
107.31,5564
105.41,5565
105.55,5566
107.4,5567
106.39,5568
106.34,5569
108.04,5570
107.87,5571
108.18,5572
109.71,5573
110.04,5574
110.84,5575
112.78,5576
112.35,5577
113.91,5578
115.04,5579
115.36,5580
115.64,5581
114.3,5582
114.74,5583
114.38,5584
115.42,5585
116.53,5586
117.15,5587
116.96,5588
116.9,5589
118.23,5590
119.64,5591
119.41,5592
120.01,5593
119.26,5594
118.24,5595
116.3,5596
117.03,5597
118.67,5598
118.12,5599
118.6,5600
119.75,5601
118.83,5602
117.61,5603
116.88,5604
116.66,5605
116.88,5606
116.8,5607
118.08,5608
117.9,5609
119.09,5610
116.87,5611
117.92,5612
119.33,5613
119.12,5614
117.66,5615
118.08,5616
119.33,5617
117.9,5618
115.92,5619
115.49,5620
115.86,5621
115.62,5622
116.27,5623
115.73,5624
117.13,5625
117.42,5626
117.59,5627
118.95,5628
118.14,5629
118.85,5630
116.99,5631
118.04,5632
117.74,5633
116.6,5634
115.77,5635
114.68,5636
113.92,5637
113.17,5638
111.41,5639
112.67,5640
112.39,5641
113.46,5642
114.78,5643
114.97,5644
114.62,5645
115.02,5646
113.91,5647
114.81,5648
114.49,5649
114.93,5650
115.45,5651
115.13,5652
115.76,5653
118.1,5654
118.23,5655
119.77,5656
120.45,5657
121.7,5658
123.83,5659
124.97,5660
127.36,5661
128.45,5662
129.74,5663
130.72,5664
131.91,5665
132.58,5666
131.79,5667
130.5,5668
132.62,5669
131.82,5670
131.36,5671
131.56,5672
132.4,5673
133.36,5674
131.76,5675
131.9,5676
132.5,5677
133.35,5678
132.8,5679
131.49,5680
130.15,5681
131.09,5682
131.06,5683
130.48,5684
130.19,5685
129.47,5686
129.52,5687
129.08,5688
129.9,5689
129.37,5690
130.03,5691
127.36,5692
128.47,5693
127.79,5694
128.46,5695
128.95,5696
129.87,5697
129.09,5698
128.81,5699
128.04,5700
128.26,5701
128.5,5702
129.31,5703
128.21,5704
129.43,5705
129.72,5706
127.97,5707
125.85,5708
126.22,5709
127.6,5710
128.9,5711
128.61,5712
129.44,5713
129.64,5714
129.18,5715
129.47,5716
130.16,5717
128.3,5718
128.2,5719
127.02,5720
125.56,5721
126.13,5722
124.32,5723
124.04,5724
124.08,5725
122.61,5726
123.21,5727
124.26,5728
125.7,5729
127.12,5730
127.36,5731
128.26,5732
128.19,5733
129.82,5734
130.34,5735
130.86,5736
129.59,5737
129.52,5738
129.58,5739
130.27,5740
129.45,5741
128.59,5742
127.46,5743
129.25,5744
130.31,5745
129.23,5746
128.9,5747
129.66,5748
129.92,5749
130.71,5750
131.08,5751
130.9,5752
131.29,5753
131.7,5754
131.87,5755
131.94,5756
132.2,5757
133.35,5758
133.06,5759
131.8,5760
132.04,5761
131.56,5762
133.03,5763
133.68,5764
134.26,5765
134.17,5766
133.79,5767
133.34,5768
134.17,5769
134.65,5770
133.23,5771
134.79,5772
132.61,5773
132.39,5774
134.58,5775
133.69,5776
133.9,5777
132.95,5778
131.7,5779
132.22,5780
132.54,5781
133.04,5782
134.07,5783
133.59,5784
134.36,5785
137.3,5786
138.01,5787
139.23,5788
139.36,5789
137.93,5790
137.28,5791
138.17,5792
138.13,5793
137.91,5794
140.18,5795
137.84,5796
136.4,5797
136.92,5798
136.86,5799
137.2,5800
136.79,5801
136.17,5802
135.34,5803
135.52,5804
134.15,5805
134.37,5806
133.86,5807
132.73,5808
131.87,5809
131.87,5810
133.07,5811
131.81,5812
131.45,5813
130.78,5814
130.05,5815
130.13,5816
129.43,5817
129.5,5818
129.12,5819
128.41,5820
128.63,5821
129.47,5822
128.99,5823
128.18,5824
130.18,5825
131.01,5826
131.2,5827
132.55,5828
131.22,5829
133.28,5830
132.56,5831
130.63,5832
130.65,5833
132.4,5834
132.97,5835
131.66,5836
131.59,5837
131.98,5838
132.76,5839
133.28,5840
134.33,5841
137.29,5842
139.48,5843
138.32,5844
137.56,5845
137.46,5846
136.64,5847
136.93,5848
137.88,5849
138.55,5850
138.32,5851
138.61,5852
138.26,5853
137.22,5854
136.43,5855
137.23,5856
137.26,5857
137.86,5858
139.54,5859
140.81,5860
140.34,5861
140.91,5862
139.59,5863
140.67,5864
141.99,5865
142.83,5866
143.07,5867
144.19,5868
143.25,5869
144.45,5870
144.77,5871
146.79,5872
145.07,5873
146.7,5874
146.25,5875
146.24,5876
145.97,5877
144.56,5878
144.84,5879
143.17,5880
142.95,5881
143.97,5882
145.92,5883
145.86,5884
146.44,5885
147.67,5886
146.73,5887
146.52,5888
146.08,5889
146.96,5890
145.94,5891
146.03,5892
144.08,5893
144.47,5894
143.84,5895
143.07,5896
143.66,5897
142.21,5898
143.78,5899
142.96,5900
143.55,5901
144.47,5902
144.71,5903
146.28,5904
144.72,5905
144.43,5906
145.35,5907
143.15,5908
144.12,5909
144.51,5910
144.29,5911
141.81,5912
141.42,5913
141.49,5914
142.65,5915
140.81,5916
141.83,5917
142.76,5918
142.2,5919
142.31,5920
141.32,5921
141.21,5922
141.23,5923
140.76,5924
141.6,5925
141.5,5926
143.17,5927
143.89,5928
143.99,5929
142.47,5930
141.72,5931
143.68,5932
143.43,5933
142.38,5934
141.81,5935
142.95,5936
142.95,5937
143.57,5938
143.96,5939
143.72,5940
142.29,5941
142.45,5942
142.97,5943
143.16,5944
143.74,5945
144.07,5946
142.74,5947
142.49,5948
140.86,5949
140.87,5950
140.53,5951
139.92,5952
140.77,5953
140.79,5954
142.06,5955
141.85,5956
141.16,5957
139.98,5958
138.18,5959
138.27,5960
137.98,5961
136.82,5962
135.86,5963
135.47,5964
134.92,5965
135.09,5966
136.32,5967
136.15,5968
136.75,5969
136.52,5970
137.21,5971
136.09,5972
135.59,5973
135.32,5974
135.05,5975
136.12,5976
137.18,5977
138.59,5978
138.36,5979
138.34,5980
137.74,5981
138.0,5982
136.17,5983
136.67,5984
136.99,5985
137.78,5986
138.69,5987
139.86,5988
140.73,5989
141.57,5990
140.54,5991
140.46,5992
137.62,5993
135.03,5994
135.69,5995
135.58,5996
136.87,5997
137.12,5998
137.12,5999
139.52,6000
141.0,6001
140.7,6002
141.34,6003
141.58,6004
141.35,6005
140.2,6006
141.16,6007
142.04,6008
142.24,6009
141.5,6010
140.95,6011
141.08,6012
139.97,6013
140.28,6014
142.02,6015
141.79,6016
142.86,6017
143.55,6018
142.69,6019
143.15,6020
142.05,6021
142.03,6022
141.9,6023
140.65,6024
140.89,6025
139.82,6026
138.35,6027
138.59,6028
139.49,6029
141.33,6030
142.03,6031
141.78,6032
140.61,6033
140.22,6034
139.41,6035
138.75,6036
139.25,6037
139.24,6038
140.11,6039
140.0,6040
139.44,6041
140.35,6042
141.93,6043
140.99,6044
139.33,6045
139.34,6046
138.8,6047
140.24,6048
139.28,6049
139.05,6050
139.85,6051
140.68,6052
140.87,6053
140.33,6054
139.9,6055
139.64,6056
138.73,6057
139.42,6058
139.1,6059
139.05,6060
137.85,6061
136.13,6062
136.57,6063
135.8,6064
135.57,6065
135.48,6066
136.07,6067
135.72,6068
135.07,6069
134.99,6070
135.6,6071
135.83,6072
136.73,6073
135.45,6074
135.72,6075
134.88,6076
135.2,6077
136.42,6078
135.89,6079
134.85,6080
133.63,6081
135.05,6082
135.5,6083
135.1,6084
135.78,6085
135.59,6086
135.09,6087
134.26,6088
133.74,6089
134.02,6090
134.09,6091
134.81,6092
134.4,6093
134.78,6094
134.5,6095
133.24,6096
133.62,6097
134.67,6098
133.83,6099
132.6,6100
132.63,6101
133.27,6102
134.5,6103
136.07,6104
136.32,6105
135.77,6106
136.49,6107
138.54,6108
137.18,6109
138.38,6110
137.82,6111
137.11,6112
139.79,6113
139.96,6114
139.94,6115
141.3,6116
295.66,6117
141.91,6118
142.19,6119
140.22,6120
139.88,6121
138.91,6122
139.19,6123
138.69,6124
139.26,6125
139.75,6126
139.64,6127
137.7,6128
137.19,6129
136.94,6130
137.56,6131
137.71,6132
